GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	O00750	PIK3C2B	involved_in	GO:0036092	phosphatidylinositol-3-phosphate biosynthetic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E9QAN8|ensembl:ENSMUSP00000076911	9606	Ensembl		P
UniProtKB	O00750	PIK3C2B	enables	GO:0016303	1-phosphatidylinositol-3-kinase activity	ECO:0007669	IEA	GO_REF:0000116	RHEA:12709	9606	RHEA		F
UniProtKB	O00750	PIK3C2B	enables	GO:0035005	1-phosphatidylinositol-4-phosphate 3-kinase activity	ECO:0007669	IEA	GO_REF:0000116	RHEA:18373	9606	RHEA		F
UniProtKB	O00750	PIK3C2B	involved_in	GO:0046834	lipid phosphorylation	ECO:0000366	IEA	GO_REF:0000108	GO:0001727	9606	GOC		P
UniProtKB	O00750	PIK3C2B	enables	GO:0035005	1-phosphatidylinositol-4-phosphate 3-kinase activity	ECO:0000303	NAS	PMID:9830063		9606	UniProt		F
UniProtKB	O00763	ACACB	involved_in	GO:0006633	fatty acid biosynthetic process	ECO:0000318	IBA	PMID:21873635	MGI:MGI:108451|MGI:MGI:2140940|PANTHER:PTN000429606|RGD:621248|SGD:S000004820|SGD:S000005299|TAIR:locus:2034310|UniProtKB:P11029|WB:WBGene00004076	9606	GO_Central		P
UniProtKB	O00763	ACACB	involved_in	GO:0006633	fatty acid biosynthetic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR013537	9606	InterPro		P
UniProtKB	O00763	ACACB	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	O00763	ACACB	involved_in	GO:0006631	fatty acid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0276	9606	UniProt		P
UniProtKB	O00763	ACACB	involved_in	GO:0006633	fatty acid biosynthetic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0275	9606	UniProt		P
UniProtKB	O00763	ACACB	involved_in	GO:0006633	fatty acid biosynthetic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E9Q4Z2|ensembl:ENSMUSP00000099642	9606	Ensembl		P
UniProtKB	O00767	SCD	involved_in	GO:1903966	monounsaturated fatty acid biosynthetic process	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1353437|MGI:MGI:2670997|MGI:MGI:98239|MGI:MGI:98240|PANTHER:PTN000887239	9606	GO_Central		P
UniProtKB	O00767	SCD	involved_in	GO:0006636	unsaturated fatty acid biosynthetic process	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000143272|RGD:621176|UniProtKB:O00767|UniProtKB:Q86SK9	9606	GO_Central		P
UniProtKB	O00767	SCD	involved_in	GO:0006636	unsaturated fatty acid biosynthetic process	ECO:0000314	IDA	PMID:15907797		9606	UniProt		P
UniProtKB	O00767	SCD	involved_in	GO:0006636	unsaturated fatty acid biosynthetic process	ECO:0000314	IDA	PMID:18765284		9606	UniProt		P
UniProtKB	O00767	SCD	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	O00767	SCD	involved_in	GO:0006631	fatty acid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0276	9606	UniProt		P
UniProtKB	O00767	SCD	involved_in	GO:0006633	fatty acid biosynthetic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0275	9606	UniProt		P
UniProtKB	O00767	SCD	involved_in	GO:0008610	lipid biosynthetic process	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00027236	9606	UniProt		P
UniProtKB	O14508	SOCS2	involved_in	GO:0046854	phosphatidylinositol phosphate biosynthetic process	ECO:0000318	IBA	PMID:21873635	FB:FBgn0020622|PANTHER:PTN000806614|UniProtKB:P23727	9606	GO_Central		P
UniProtKB	O14512	SOCS7	involved_in	GO:0046854	phosphatidylinositol phosphate biosynthetic process	ECO:0000318	IBA	PMID:21873635	FB:FBgn0020622|PANTHER:PTN000806614|UniProtKB:P23727	9606	GO_Central		P
UniProtKB	O14543	SOCS3	involved_in	GO:0046854	phosphatidylinositol phosphate biosynthetic process	ECO:0000318	IBA	PMID:21873635	FB:FBgn0020622|PANTHER:PTN000806614|UniProtKB:P23727	9606	GO_Central		P
UniProtKB	O14544	SOCS6	involved_in	GO:0046854	phosphatidylinositol phosphate biosynthetic process	ECO:0000318	IBA	PMID:21873635	FB:FBgn0020622|PANTHER:PTN000806614|UniProtKB:P23727	9606	GO_Central		P
UniProtKB	O14544	SOCS6	involved_in	GO:0046854	phosphatidylinositol phosphate biosynthetic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR028421	9606	InterPro		P
UniProtKB	O14561	NDUFAB1	enables	GO:0000036	acyl carrier activity	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000466551|TAIR:locus:2042331|TAIR:locus:2168968|TAIR:locus:2206300|UniProtKB:P0A6A8|UniProtKB:P11943|UniProtKB:P9WQF3	9606	GO_Central		F
UniProtKB	O14561	NDUFAB1	involved_in	GO:0006633	fatty acid biosynthetic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003231	9606	InterPro		P
UniProtKB	O14561	NDUFAB1	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	O14561	NDUFAB1	involved_in	GO:0006631	fatty acid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0276	9606	UniProt		P
UniProtKB	O14561	NDUFAB1	involved_in	GO:0006633	fatty acid biosynthetic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0275	9606	UniProt		P
UniProtKB	O14561	NDUFAB1	enables	GO:0000036	acyl carrier activity	ECO:0000303	NAS	PMID:10234612		9606	UniProt		F
UniProtKB	O14561	NDUFAB1	involved_in	GO:0006633	fatty acid biosynthetic process	ECO:0000303	NAS	PMID:10234612		9606	UniProt		P
UniProtKB	O14678	ABCD4	involved_in	GO:0042760	very long-chain fatty acid catabolic process	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1349215|MGI:MGI:1349467|PANTHER:PTN004256010|RGD:1562128|RGD:69244|UniProtKB:P28288|UniProtKB:P33897|UniProtKB:Q9UBJ2	9606	GO_Central		P
UniProtKB	O14678	ABCD4	involved_in	GO:0006635	fatty acid beta-oxidation	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1349215|MGI:MGI:1349467|PANTHER:PTN004256010|UniProtKB:P28288|UniProtKB:P33897|UniProtKB:Q94FB9|UniProtKB:Q9UBJ2	9606	GO_Central		P
UniProtKB	O14684	PTGES	involved_in	GO:0001516	prostaglandin biosynthetic process	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1927593|PANTHER:PTN002581318|RGD:62076|UniProtKB:O14684|UniProtKB:Q2TJZ7	9606	GO_Central		P
UniProtKB	O14684	PTGES	involved_in	GO:0001516	prostaglandin biosynthetic process	ECO:0000314	IDA	PMID:18682561		9606	UniProt		P
UniProtKB	O14684	PTGES	involved_in	GO:0001516	prostaglandin biosynthetic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0643	9606	UniProt		P
UniProtKB	O14684	PTGES	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	O14684	PTGES	involved_in	GO:0006631	fatty acid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0276	9606	UniProt		P
UniProtKB	O14684	PTGES	involved_in	GO:0006633	fatty acid biosynthetic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0275	9606	UniProt		P
UniProtKB	O14684	PTGES	involved_in	GO:0006693	prostaglandin metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0644	9606	UniProt		P
UniProtKB	O14684	PTGES	involved_in	GO:0006693	prostaglandin metabolic process	ECO:0000304	TAS	PMID:10377395		9606	PINC		P
UniProtKB	O14684	PTGES	involved_in	GO:0006693	prostaglandin metabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JM51|ensembl:ENSMUSP00000099916	9606	Ensembl		P
UniProtKB	O14684	PTGES	involved_in	GO:0001516	prostaglandin biosynthetic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JM51|ensembl:ENSMUSP00000099916	9606	Ensembl		P
UniProtKB	O14684	PTGES	involved_in	GO:0001516	prostaglandin biosynthetic process	ECO:0000322	IEA	GO_REF:0000041	UniPathway:UPA00662	9606	UniProt		P
UniProtKB	O14735	CDIPT	involved_in	GO:0006661	phosphatidylinositol biosynthetic process	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000394714|RGD:620576|SGD:S000006317|UniProtKB:O14735|ZFIN:ZDB-GENE-040426-2536	9606	GO_Central		P
UniProtKB	O14735	CDIPT	involved_in	GO:0006661	phosphatidylinositol biosynthetic process	ECO:0000314	IDA	PMID:8110188		9606	UniProt		P
UniProtKB	O14735	CDIPT	involved_in	GO:0008654	phospholipid biosynthetic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000462	9606	InterPro		P
UniProtKB	O14735	CDIPT	involved_in	GO:0008654	phospholipid biosynthetic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0594	9606	UniProt		P
UniProtKB	O14735	CDIPT	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	O14735	CDIPT	involved_in	GO:0046341	CDP-diacylglycerol metabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70500|ensembl:ENSRNOP00000013691	9606	Ensembl		P
UniProtKB	O14735	CDIPT	involved_in	GO:0006661	phosphatidylinositol biosynthetic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70500|ensembl:ENSRNOP00000013691	9606	Ensembl		P
UniProtKB	O14735	CDIPT	involved_in	GO:0006661	phosphatidylinositol biosynthetic process	ECO:0000314	IDA	PMID:9407135		9606	UniProt		P
UniProtKB	O14756	HSD17B6	involved_in	GO:0008202	steroid metabolic process	ECO:0000318	IBA	PMID:21873635	FB:FBgn0262112|MGI:MGI:1195275|MGI:MGI:1201375|PANTHER:PTN000672121|RGD:2835|RGD:621803|UniProtKB:O14756|UniProtKB:O75452|UniProtKB:P37059|UniProtKB:P80365|UniProtKB:Q92781|UniProtKB:Q9BPW9|WB:WBGene00000979|ZFIN:ZDB-GENE-030131-6030	9606	GO_Central		P
UniProtKB	O14756	HSD17B6	involved_in	GO:0042572	retinol metabolic process	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002879110|RGD:735050|ZFIN:ZDB-GENE-030131-1249|ZFIN:ZDB-GENE-030912-15	9606	GO_Central		P
UniProtKB	O14756	HSD17B6	involved_in	GO:0062175	brexanolone catabolic process	ECO:0000314	IDA	PMID:10896656		9606	UniProt		P
UniProtKB	O14756	HSD17B6	involved_in	GO:0062175	brexanolone catabolic process	ECO:0000314	IDA	PMID:11360992		9606	UniProt		P
UniProtKB	O14756	HSD17B6	involved_in	GO:0008202	steroid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0753	9606	UniProt		P
UniProtKB	O14756	HSD17B6	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	O14756	HSD17B6	involved_in	GO:0006702	androgen biosynthetic process	ECO:0000303	NAS	PMID:9188497		9606	UniProt		P
UniProtKB	O14756	HSD17B6	involved_in	GO:0006710	androgen catabolic process	ECO:0000304	TAS	PMID:9188497		9606	UniProt		P
UniProtKB	O14773	TPP1	involved_in	GO:0006629	lipid metabolic process	ECO:0000304	TAS	PMID:9295267		9606	PINC		P
UniProtKB	O14791	APOL1	involved_in	GO:0008202	steroid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0753	9606	UniProt		P
UniProtKB	O14791	APOL1	involved_in	GO:0008203	cholesterol metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0153	9606	UniProt		P
UniProtKB	O14791	APOL1	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	O14832	PHYH	involved_in	GO:0001561	fatty acid alpha-oxidation	ECO:0000318	IBA	PMID:21873635	MGI:MGI:891978|PANTHER:PTN001084068|RGD:620317|UniProtKB:O14832	9606	GO_Central		P
UniProtKB	O14832	PHYH	involved_in	GO:0019606	2-oxobutyrate catabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P57093|ensembl:ENSRNOP00000024362	9606	Ensembl		P
UniProtKB	O14832	PHYH	involved_in	GO:0001561	fatty acid alpha-oxidation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P57093|ensembl:ENSRNOP00000024362	9606	Ensembl		P
UniProtKB	O14832	PHYH	involved_in	GO:0001561	fatty acid alpha-oxidation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35386|ensembl:ENSMUSP00000027975	9606	Ensembl		P
UniProtKB	O14832	PHYH	involved_in	GO:0006631	fatty acid metabolic process	ECO:0000322	IEA	GO_REF:0000041	UniPathway:UPA00199	9606	UniProt		P
UniProtKB	O14832	PHYH	involved_in	GO:0001561	fatty acid alpha-oxidation	ECO:0000314	IDA	PMID:16186124		9606	CAFA		P
UniProtKB	O14832	PHYH	involved_in	GO:0097089	methyl-branched fatty acid metabolic process	ECO:0000314	IDA	PMID:10744784		9606	UniProt		P
UniProtKB	O14832	PHYH	involved_in	GO:0006720	isoprenoid metabolic process	ECO:0000314	IDA	PMID:11555634		9606	UniProt	occurs_in(UBERON:0002107)	P
UniProtKB	O14832	PHYH	involved_in	GO:0001561	fatty acid alpha-oxidation	ECO:0000314	IDA	PMID:9326939		9606	UniProt		P
UniProtKB	O14939	PLD2	involved_in	GO:0009395	phospholipid catabolic process	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN004499769|RGD:3349|RGD:3350|TAIR:locus:2035716|TAIR:locus:2078037	9606	GO_Central		P
UniProtKB	O14939	PLD2	involved_in	GO:0006654	phosphatidic acid biosynthetic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR016555	9606	InterPro		P
UniProtKB	O14939	PLD2	involved_in	GO:0016042	lipid catabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0442	9606	UniProt		P
UniProtKB	O14939	PLD2	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	O14939	PLD2	involved_in	GO:0006654	phosphatidic acid biosynthetic process	ECO:0000304	TAS	Reactome:R-HSA-1483166		9606	Reactome		P
UniProtKB	O14975	SLC27A2	involved_in	GO:0042760	very long-chain fatty acid catabolic process	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1347099|PANTHER:PTN000645309	9606	GO_Central		P
UniProtKB	O14975	SLC27A2	enables	GO:0004467	long-chain fatty acid-CoA ligase activity	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1347098|MGI:MGI:1347099|MGI:MGI:1347347|PANTHER:PTN001945407|RGD:71103|UniProtKB:O14975|UniProtKB:O53551|UniProtKB:Q5K4L6|UniProtKB:Q6P1M0	9606	GO_Central		F
UniProtKB	O14975	SLC27A2	involved_in	GO:0006699	bile acid biosynthetic process	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000645309|UniProtKB:O14975	9606	GO_Central		P
UniProtKB	O14975	SLC27A2	enables	GO:0004467	long-chain fatty acid-CoA ligase activity	ECO:0000314	IDA	PMID:10749848		9606	UniProt		F
UniProtKB	O14975	SLC27A2	enables	GO:0004467	long-chain fatty acid-CoA ligase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR030305	9606	InterPro		F
UniProtKB	O14975	SLC27A2	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	O14975	SLC27A2	involved_in	GO:0006631	fatty acid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0276	9606	UniProt		P
UniProtKB	O14975	SLC27A2	enables	GO:0004467	long-chain fatty acid-CoA ligase activity	ECO:0000501	IEA	GO_REF:0000003	EC:6.2.1.3	9606	UniProt		F
UniProtKB	O14975	SLC27A2	enables	GO:0047676	arachidonate-CoA ligase activity	ECO:0000501	IEA	GO_REF:0000003	EC:6.2.1.15	9606	UniProt		F
UniProtKB	O14975	SLC27A2	involved_in	GO:0046949	fatty-acyl-CoA biosynthetic process	ECO:0000304	TAS	Reactome:R-HSA-75105		9606	Reactome		P
UniProtKB	O14975	SLC27A2	enables	GO:0004467	long-chain fatty acid-CoA ligase activity	ECO:0000304	TAS	Reactome:R-HSA-193401		9606	Reactome		F
UniProtKB	O14975	SLC27A2	enables	GO:0004467	long-chain fatty acid-CoA ligase activity	ECO:0000304	TAS	Reactome:R-HSA-193424		9606	Reactome		F
UniProtKB	O14975	SLC27A2	enables	GO:0004467	long-chain fatty acid-CoA ligase activity	ECO:0000304	TAS	Reactome:R-HSA-193727		9606	Reactome		F
UniProtKB	O14975	SLC27A2	enables	GO:0004467	long-chain fatty acid-CoA ligase activity	ECO:0000304	TAS	Reactome:R-HSA-193743		9606	Reactome		F
UniProtKB	O14975	SLC27A2	enables	GO:0004467	long-chain fatty acid-CoA ligase activity	ECO:0000304	TAS	Reactome:R-HSA-9734535		9606	Reactome		F
UniProtKB	O14975	SLC27A2	involved_in	GO:0001561	fatty acid alpha-oxidation	ECO:0000304	TAS	Reactome:R-HSA-389599		9606	Reactome		P
UniProtKB	O14975	SLC27A2	involved_in	GO:0006699	bile acid biosynthetic process	ECO:0000304	TAS	Reactome:R-HSA-193368		9606	Reactome		P
UniProtKB	O14975	SLC27A2	involved_in	GO:0006699	bile acid biosynthetic process	ECO:0000304	TAS	Reactome:R-HSA-193775		9606	Reactome		P
UniProtKB	O14975	SLC27A2	involved_in	GO:0042760	very long-chain fatty acid catabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35488|ensembl:ENSMUSP00000057595	9606	Ensembl		P
UniProtKB	O14975	SLC27A2	enables	GO:0004467	long-chain fatty acid-CoA ligase activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35488|ensembl:ENSMUSP00000057595	9606	Ensembl		F
UniProtKB	O14975	SLC27A2	involved_in	GO:0000038	very long-chain fatty acid metabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35488|ensembl:ENSMUSP00000057595	9606	Ensembl		P
UniProtKB	O14975	SLC27A2	involved_in	GO:0001676	long-chain fatty acid metabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35488|ensembl:ENSMUSP00000057595	9606	Ensembl		P
UniProtKB	O14975	SLC27A2	enables	GO:0004467	long-chain fatty acid-CoA ligase activity	ECO:0007669	IEA	GO_REF:0000116	RHEA:15421	9606	RHEA		F
UniProtKB	O14975	SLC27A2	enables	GO:0047676	arachidonate-CoA ligase activity	ECO:0007669	IEA	GO_REF:0000116	RHEA:19713	9606	RHEA		F
UniProtKB	O14975	SLC27A2	involved_in	GO:0097089	methyl-branched fatty acid metabolic process	ECO:0000314	IDA	PMID:10198260		9606	UniProt		P
UniProtKB	O14975	SLC27A2	enables	GO:0004467	long-chain fatty acid-CoA ligase activity	ECO:0000314	IDA	PMID:10198260		9606	UniProt		F
UniProtKB	O14975	SLC27A2	enables	GO:0004467	long-chain fatty acid-CoA ligase activity	ECO:0000314	IDA	PMID:22022213		9606	UniProt		F
UniProtKB	O14975	SLC27A2	involved_in	GO:0006635	fatty acid beta-oxidation	ECO:0000314	IDA	PMID:10198260		9606	UniProt		P
UniProtKB	O14975	SLC27A2	involved_in	GO:0006699	bile acid biosynthetic process	ECO:0000314	IDA	PMID:11980911		9606	UniProt		P
UniProtKB	O14975	SLC27A2	involved_in	GO:0001561	fatty acid alpha-oxidation	ECO:0000314	IDA	PMID:10198260		9606	UniProt		P
UniProtKB	O14975	SLC27A2	involved_in	GO:0001676	long-chain fatty acid metabolic process	ECO:0000314	IDA	PMID:22022213		9606	UniProt		P
UniProtKB	O15055	PER2	involved_in	GO:0006631	fatty acid metabolic process	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:O54943	9606	UniProt		P
UniProtKB	O15056	SYNJ2	involved_in	GO:0046856	phosphatidylinositol dephosphorylation	ECO:0000318	IBA	PMID:21873635	FB:FBgn0023508|MGI:MGI:103257|MGI:MGI:109589|MGI:MGI:1354961|PANTHER:PTN000127779|PomBase:SPBC2G2.02|RGD:69436|SGD:S000001264|SGD:S000005050|SGD:S000005426|SGD:S000005635|TAIR:locus:2015388|UniProtKB:A0A1D8PIH6|UniProtKB:O43426|UniProtKB:P32019|UniProtKB:Q9BT40|ZFIN:ZDB-GENE-061110-61|dictyBase:DDB_G0267462|dictyBase:DDB_G0284187|dictyBase:DDB_G0292392	9606	GO_Central		P
UniProtKB	O15056	SYNJ2	involved_in	GO:0046856	phosphatidylinositol dephosphorylation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000300|InterPro:IPR034974	9606	InterPro		P
UniProtKB	O15056	SYNJ2	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	O15056	SYNJ2	involved_in	GO:0006661	phosphatidylinositol biosynthetic process	ECO:0000304	TAS	Reactome:R-HSA-1660499		9606	Reactome		P
UniProtKB	O15056	SYNJ2	enables	GO:0043813	phosphatidylinositol-3,5-bisphosphate 5-phosphatase activity	ECO:0000304	TAS	Reactome:R-HSA-1675836		9606	Reactome		F
UniProtKB	O15056	SYNJ2	involved_in	GO:0036092	phosphatidylinositol-3-phosphate biosynthetic process	ECO:0000364	IEA	GO_REF:0000108	GO:0043813	9606	GOC		P
UniProtKB	O15056	SYNJ2	involved_in	GO:0006661	phosphatidylinositol biosynthetic process	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00028655	9606	UniProt		P
UniProtKB	O15118	NPC1	involved_in	GO:0008202	steroid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0753	9606	UniProt		P
UniProtKB	O15118	NPC1	involved_in	GO:0008203	cholesterol metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0153	9606	UniProt		P
UniProtKB	O15118	NPC1	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	O15118	NPC1	involved_in	GO:0008206	bile acid metabolic process	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q7TMD4	9606	UniProt		P
UniProtKB	O15120	AGPAT2	involved_in	GO:0006654	phosphatidic acid biosynthetic process	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1932075|PANTHER:PTN000046632|UniProtKB:O15120|UniProtKB:P26647|UniProtKB:Q99943	9606	GO_Central		P
UniProtKB	O15120	AGPAT2	involved_in	GO:0008654	phospholipid biosynthetic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004552	9606	InterPro		P
UniProtKB	O15120	AGPAT2	involved_in	GO:0008654	phospholipid biosynthetic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0594	9606	UniProt		P
UniProtKB	O15120	AGPAT2	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	O15120	AGPAT2	involved_in	GO:0006654	phosphatidic acid biosynthetic process	ECO:0000304	TAS	PMID:9212163		9606	PINC		P
UniProtKB	O15120	AGPAT2	involved_in	GO:0006654	phosphatidic acid biosynthetic process	ECO:0000304	TAS	Reactome:R-HSA-1483166		9606	Reactome		P
UniProtKB	O15120	AGPAT2	involved_in	GO:0006654	phosphatidic acid biosynthetic process	ECO:0000316	IGI	PMID:9212163		9606	BHF-UCL		P
UniProtKB	O15120	AGPAT2	involved_in	GO:0016024	CDP-diacylglycerol biosynthetic process	ECO:0000322	IEA	GO_REF:0000041	UniPathway:UPA00557	9606	UniProt		P
UniProtKB	O15120	AGPAT2	involved_in	GO:0006644	phospholipid metabolic process	ECO:0000303	NAS	PMID:9461603		9606	UniProt		P
UniProtKB	O15121	DEGS1	involved_in	GO:0046513	ceramide biosynthetic process	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1097711|MGI:MGI:1917309|PANTHER:PTN001767866	9606	GO_Central		P
UniProtKB	O15121	DEGS1	involved_in	GO:0030148	sphingolipid biosynthetic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR011388|InterPro:IPR031196	9606	InterPro		P
UniProtKB	O15121	DEGS1	involved_in	GO:0006629	lipid metabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005804	9606	InterPro		P
UniProtKB	O15121	DEGS1	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	O15121	DEGS1	involved_in	GO:0006631	fatty acid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0276	9606	UniProt		P
UniProtKB	O15121	DEGS1	involved_in	GO:0006633	fatty acid biosynthetic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0275	9606	UniProt		P
UniProtKB	O15121	DEGS1	involved_in	GO:0006636	unsaturated fatty acid biosynthetic process	ECO:0000304	TAS	PMID:9188692		9606	PINC		P
UniProtKB	O15121	DEGS1	involved_in	GO:0030148	sphingolipid biosynthetic process	ECO:0000304	TAS	Reactome:R-HSA-1660661		9606	Reactome		P
UniProtKB	O15121	DEGS1	involved_in	GO:0008610	lipid biosynthetic process	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00027236	9606	UniProt		P
UniProtKB	O15162	PLSCR1	involved_in	GO:0006659	phosphatidylserine biosynthetic process	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9JJ00	9606	UniProt		P
UniProtKB	O15228	GNPAT	involved_in	GO:0008611	ether lipid biosynthetic process	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1343460|PANTHER:PTN002488810|UniProtKB:O15228	9606	GO_Central		P
UniProtKB	O15228	GNPAT	involved_in	GO:0008654	phospholipid biosynthetic process	ECO:0000318	IBA	PMID:21873635	MGI:MGI:2684962|PANTHER:PTN000285868|RGD:61847|UniProtKB:P0A7A7|UniProtKB:Q9HCL2	9606	GO_Central		P
UniProtKB	O15228	GNPAT	involved_in	GO:0006631	fatty acid metabolic process	ECO:0000318	IBA	PMID:21873635	MGI:MGI:109162|PANTHER:PTN000285868|UniProtKB:P0A7A7	9606	GO_Central		P
UniProtKB	O15228	GNPAT	involved_in	GO:0044255	cellular lipid metabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR022284	9606	InterPro		P
UniProtKB	O15228	GNPAT	involved_in	GO:0008611	ether lipid biosynthetic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR028353	9606	InterPro		P
